"Country or Area","Year(s)","Variant","Value"
"United Republic of Tanzania","2001","Medium","34385.856"
"United Republic of Tanzania","2001","High","34385.856"
"United Republic of Tanzania","2001","Low","34385.856"
"United Republic of Tanzania","2001","Constant fertility","34385.856"
"United Republic of Tanzania","2001","Instant replacement","34385.856"
"United Republic of Tanzania","2001","Zero migration","34385.856"
"United Republic of Tanzania","2001","Constant mortality","34385.856"
"United Republic of Tanzania","2001","No change","34385.856"
"United Republic of Tanzania","2001","Momentum","34385.856"
"United Republic of Tanzania","2000","Medium","33499.18"
"United Republic of Tanzania","2000","High","33499.18"
"United Republic of Tanzania","2000","Low","33499.18"
"United Republic of Tanzania","2000","Constant fertility","33499.18"
"United Republic of Tanzania","2000","Instant replacement","33499.18"
"United Republic of Tanzania","2000","Zero migration","33499.18"
"United Republic of Tanzania","2000","Constant mortality","33499.18"
"United Republic of Tanzania","2000","No change","33499.18"
"United Republic of Tanzania","2000","Momentum","33499.18"
"United States of America","2015","Medium","320878.31"
"United States of America","2015","High","320878.31"
"United States of America","2015","Low","320878.31"
"United States of America","2015","Constant fertility","320878.31"
"United States of America","2015","Instant replacement","320878.31"
"United States of America","2015","Zero migration","320878.31"
"United States of America","2015","Constant mortality","320878.31"
"United States of America","2015","No change","320878.31"
"United States of America","2015","Momentum","320878.31"
"United States of America","2014","Medium","318673.411"
"United States of America","2014","High","318673.411"
"United States of America","2014","Low","318673.411"
"United States of America","2014","Constant fertility","318673.411"
"United States of America","2014","Instant replacement","318673.411"
"United States of America","2014","Zero migration","318673.411"
"United States of America","2014","Constant mortality","318673.411"
"United States of America","2014","No change","318673.411"
"United States of America","2014","Momentum","318673.411"
"United States of America","2013","Medium","316400.538"
"United States of America","2013","High","316400.538"
"United States of America","2013","Low","316400.538"
"United States of America","2013","Constant fertility","316400.538"
"United States of America","2013","Instant replacement","316400.538"
"United States of America","2013","Zero migration","316400.538"
"United States of America","2013","Constant mortality","316400.538"
"United States of America","2013","No change","316400.538"
"United States of America","2013","Momentum","316400.538"
"United States of America","2012","Medium","314043.885"
"United States of America","2012","High","314043.885"
"United States of America","2012","Low","314043.885"
"United States of America","2012","Constant fertility","314043.885"
"United States of America","2012","Instant replacement","314043.885"
"United States of America","2012","Zero migration","314043.885"
"United States of America","2012","Constant mortality","314043.885"
"United States of America","2012","No change","314043.885"
"United States of America","2012","Momentum","314043.885"
"United States of America","2011","Medium","311584.047"
"United States of America","2011","High","311584.047"
"United States of America","2011","Low","311584.047"
"United States of America","2011","Constant fertility","311584.047"
"United States of America","2011","Instant replacement","311584.047"
"United States of America","2011","Zero migration","311584.047"
"United States of America","2011","Constant mortality","311584.047"
"United States of America","2011","No change","311584.047"
"United States of America","2011","Momentum","311584.047"
"United States of America","2010","Medium","309011.475"
"United States of America","2010","High","309011.475"
"United States of America","2010","Low","309011.475"
"United States of America","2010","Constant fertility","309011.475"
"United States of America","2010","Instant replacement","309011.475"
"United States of America","2010","Zero migration","309011.475"
"United States of America","2010","Constant mortality","309011.475"
"United States of America","2010","No change","309011.475"
"United States of America","2010","Momentum","309011.475"
"United States of America","2009","Medium","306307.567"
"United States of America","2009","High","306307.567"
"United States of America","2009","Low","306307.567"
"United States of America","2009","Constant fertility","306307.567"
"United States of America","2009","Instant replacement","306307.567"
"United States of America","2009","Zero migration","306307.567"
"United States of America","2009","Constant mortality","306307.567"
"United States of America","2009","No change","306307.567"
"United States of America","2009","Momentum","306307.567"
"United States of America","2008","Medium","303486.012"
"United States of America","2008","High","303486.012"
"United States of America","2008","Low","303486.012"
"United States of America","2008","Constant fertility","303486.012"
"United States of America","2008","Instant replacement","303486.012"
"United States of America","2008","Zero migration","303486.012"
"United States of America","2008","Constant mortality","303486.012"
"United States of America","2008","No change","303486.012"
"United States of America","2008","Momentum","303486.012"
"United States of America","2007","Medium","300608.429"
"United States of America","2007","High","300608.429"
"United States of America","2007","Low","300608.429"
"United States of America","2007","Constant fertility","300608.429"
"United States of America","2007","Instant replacement","300608.429"
"United States of America","2007","Zero migration","300608.429"
"United States of America","2007","Constant mortality","300608.429"
"United States of America","2007","No change","300608.429"
"United States of America","2007","Momentum","300608.429"
"United States of America","2006","Medium","297758.969"
"United States of America","2006","High","297758.969"
"United States of America","2006","Low","297758.969"
"United States of America","2006","Constant fertility","297758.969"
"United States of America","2006","Instant replacement","297758.969"
"United States of America","2006","Zero migration","297758.969"
"United States of America","2006","Constant mortality","297758.969"
"United States of America","2006","No change","297758.969"
"United States of America","2006","Momentum","297758.969"
"United States of America","2005","Medium","294993.511"
"United States of America","2005","High","294993.511"
"United States of America","2005","Low","294993.511"
"United States of America","2005","Constant fertility","294993.511"
"United States of America","2005","Instant replacement","294993.511"
"United States of America","2005","Zero migration","294993.511"
"United States of America","2005","Constant mortality","294993.511"
"United States of America","2005","No change","294993.511"
"United States of America","2005","Momentum","294993.511"
"United States of America","2004","Medium","292354.658"
"United States of America","2004","High","292354.658"
"United States of America","2004","Low","292354.658"
"United States of America","2004","Constant fertility","292354.658"
"United States of America","2004","Instant replacement","292354.658"
"United States of America","2004","Zero migration","292354.658"
"United States of America","2004","Constant mortality","292354.658"
"United States of America","2004","No change","292354.658"
"United States of America","2004","Momentum","292354.658"
"United States of America","2003","Medium","289815.562"
"United States of America","2003","High","289815.562"
"United States of America","2003","Low","289815.562"
"United States of America","2003","Constant fertility","289815.562"
"United States of America","2003","Instant replacement","289815.562"
"United States of America","2003","Zero migration","289815.562"
"United States of America","2003","Constant mortality","289815.562"
"United States of America","2003","No change","289815.562"
"United States of America","2003","Momentum","289815.562"
"United States of America","2002","Medium","287279.318"
"United States of America","2002","High","287279.318"
"United States of America","2002","Low","287279.318"
"United States of America","2002","Constant fertility","287279.318"
"United States of America","2002","Instant replacement","287279.318"
"United States of America","2002","Zero migration","287279.318"
"United States of America","2002","Constant mortality","287279.318"
"United States of America","2002","No change","287279.318"
"United States of America","2002","Momentum","287279.318"
"United States of America","2001","Medium","284607.993"
"United States of America","2001","High","284607.993"
"United States of America","2001","Low","284607.993"
"United States of America","2001","Constant fertility","284607.993"
"United States of America","2001","Instant replacement","284607.993"
"United States of America","2001","Zero migration","284607.993"
"United States of America","2001","Constant mortality","284607.993"
"United States of America","2001","No change","284607.993"
"United States of America","2001","Momentum","284607.993"
"United States of America","2000","Medium","281710.909"
"United States of America","2000","High","281710.909"
"United States of America","2000","Low","281710.909"
"United States of America","2000","Constant fertility","281710.909"
"United States of America","2000","Instant replacement","281710.909"
"United States of America","2000","Zero migration","281710.909"
"United States of America","2000","Constant mortality","281710.909"
"United States of America","2000","No change","281710.909"
"United States of America","2000","Momentum","281710.909"
"United States Virgin Islands","2015","Medium","104.958"
"United States Virgin Islands","2015","High","104.958"
"United States Virgin Islands","2015","Low","104.958"
"United States Virgin Islands","2015","Constant fertility","104.958"
"United States Virgin Islands","2015","Instant replacement","104.958"
"United States Virgin Islands","2015","Zero migration","104.958"
"United States Virgin Islands","2015","Constant mortality","104.958"
"United States Virgin Islands","2015","No change","104.958"
"United States Virgin Islands","2015","Momentum","104.958"
"United States Virgin Islands","2014","Medium","105.114"
"United States Virgin Islands","2014","High","105.114"
"United States Virgin Islands","2014","Low","105.114"
"United States Virgin Islands","2014","Constant fertility","105.114"
"United States Virgin Islands","2014","Instant replacement","105.114"
"United States Virgin Islands","2014","Zero migration","105.114"
"United States Virgin Islands","2014","Constant mortality","105.114"
"United States Virgin Islands","2014","No change","105.114"
"United States Virgin Islands","2014","Momentum","105.114"
"United States Virgin Islands","2013","Medium","105.303"
"United States Virgin Islands","2013","High","105.303"
"United States Virgin Islands","2013","Low","105.303"
"United States Virgin Islands","2013","Constant fertility","105.303"
"United States Virgin Islands","2013","Instant replacement","105.303"
"United States Virgin Islands","2013","Zero migration","105.303"
"United States Virgin Islands","2013","Constant mortality","105.303"
"United States Virgin Islands","2013","No change","105.303"
"United States Virgin Islands","2013","Momentum","105.303"
"United States Virgin Islands","2012","Medium","105.534"
"United States Virgin Islands","2012","High","105.534"
"United States Virgin Islands","2012","Low","105.534"
"United States Virgin Islands","2012","Constant fertility","105.534"
"United States Virgin Islands","2012","Instant replacement","105.534"
"United States Virgin Islands","2012","Zero migration","105.534"
"United States Virgin Islands","2012","Constant mortality","105.534"
"United States Virgin Islands","2012","No change","105.534"
"United States Virgin Islands","2012","Momentum","105.534"
"United States Virgin Islands","2011","Medium","105.793"
"United States Virgin Islands","2011","High","105.793"
"United States Virgin Islands","2011","Low","105.793"
"United States Virgin Islands","2011","Constant fertility","105.793"
"United States Virgin Islands","2011","Instant replacement","105.793"
"United States Virgin Islands","2011","Zero migration","105.793"
"United States Virgin Islands","2011","Constant mortality","105.793"
"United States Virgin Islands","2011","No change","105.793"
"United States Virgin Islands","2011","Momentum","105.793"
"United States Virgin Islands","2010","Medium","106.087"
"United States Virgin Islands","2010","High","106.087"
"United States Virgin Islands","2010","Low","106.087"
"United States Virgin Islands","2010","Constant fertility","106.087"
"United States Virgin Islands","2010","Instant replacement","106.087"
"United States Virgin Islands","2010","Zero migration","106.087"
"United States Virgin Islands","2010","Constant mortality","106.087"
"United States Virgin Islands","2010","No change","106.087"
"United States Virgin Islands","2010","Momentum","106.087"
"United States Virgin Islands","2009","Medium","106.412"
"United States Virgin Islands","2009","High","106.412"
"United States Virgin Islands","2009","Low","106.412"
"United States Virgin Islands","2009","Constant fertility","106.412"
"United States Virgin Islands","2009","Instant replacement","106.412"
"United States Virgin Islands","2009","Zero migration","106.412"
"United States Virgin Islands","2009","Constant mortality","106.412"
"United States Virgin Islands","2009","No change","106.412"
"United States Virgin Islands","2009","Momentum","106.412"
"United States Virgin Islands","2008","Medium","106.756"
"United States Virgin Islands","2008","High","106.756"
"United States Virgin Islands","2008","Low","106.756"
"United States Virgin Islands","2008","Constant fertility","106.756"
"United States Virgin Islands","2008","Instant replacement","106.756"
"United States Virgin Islands","2008","Zero migration","106.756"
"United States Virgin Islands","2008","Constant mortality","106.756"
"United States Virgin Islands","2008","No change","106.756"
"United States Virgin Islands","2008","Momentum","106.756"
"United States Virgin Islands","2007","Medium","107.115"
"United States Virgin Islands","2007","High","107.115"
"United States Virgin Islands","2007","Low","107.115"
"United States Virgin Islands","2007","Constant fertility","107.115"
"United States Virgin Islands","2007","Instant replacement","107.115"
"United States Virgin Islands","2007","Zero migration","107.115"
"United States Virgin Islands","2007","Constant mortality","107.115"
"United States Virgin Islands","2007","No change","107.115"
"United States Virgin Islands","2007","Momentum","107.115"
"United States Virgin Islands","2006","Medium","107.462"
"United States Virgin Islands","2006","High","107.462"
"United States Virgin Islands","2006","Low","107.462"
"United States Virgin Islands","2006","Constant fertility","107.462"
"United States Virgin Islands","2006","Instant replacement","107.462"
"United States Virgin Islands","2006","Zero migration","107.462"
"United States Virgin Islands","2006","Constant mortality","107.462"
"United States Virgin Islands","2006","No change","107.462"
"United States Virgin Islands","2006","Momentum","107.462"
"United States Virgin Islands","2005","Medium","107.794"
"United States Virgin Islands","2005","High","107.794"
"United States Virgin Islands","2005","Low","107.794"
"United States Virgin Islands","2005","Constant fertility","107.794"
"United States Virgin Islands","2005","Instant replacement","107.794"
"United States Virgin Islands","2005","Zero migration","107.794"
"United States Virgin Islands","2005","Constant mortality","107.794"
"United States Virgin Islands","2005","No change","107.794"
"United States Virgin Islands","2005","Momentum","107.794"
"United States Virgin Islands","2004","Medium","108.092"
"United States Virgin Islands","2004","High","108.092"
"United States Virgin Islands","2004","Low","108.092"
"United States Virgin Islands","2004","Constant fertility","108.092"
"United States Virgin Islands","2004","Instant replacement","108.092"
"United States Virgin Islands","2004","Zero migration","108.092"
"United States Virgin Islands","2004","Constant mortality","108.092"
"United States Virgin Islands","2004","No change","108.092"
"United States Virgin Islands","2004","Momentum","108.092"
"United States Virgin Islands","2003","Medium","108.36"
"United States Virgin Islands","2003","High","108.36"
"United States Virgin Islands","2003","Low","108.36"
"United States Virgin Islands","2003","Constant fertility","108.36"
"United States Virgin Islands","2003","Instant replacement","108.36"
"United States Virgin Islands","2003","Zero migration","108.36"
"United States Virgin Islands","2003","Constant mortality","108.36"
"United States Virgin Islands","2003","No change","108.36"
"United States Virgin Islands","2003","Momentum","108.36"
"United States Virgin Islands","2002","Medium","108.561"
"United States Virgin Islands","2002","High","108.561"
"United States Virgin Islands","2002","Low","108.561"
"United States Virgin Islands","2002","Constant fertility","108.561"
"United States Virgin Islands","2002","Instant replacement","108.561"
"United States Virgin Islands","2002","Zero migration","108.561"
"United States Virgin Islands","2002","Constant mortality","108.561"
"United States Virgin Islands","2002","No change","108.561"
"United States Virgin Islands","2002","Momentum","108.561"
"United States Virgin Islands","2001","Medium","108.691"
"United States Virgin Islands","2001","High","108.691"
"United States Virgin Islands","2001","Low","108.691"
"United States Virgin Islands","2001","Constant fertility","108.691"
"United States Virgin Islands","2001","Instant replacement","108.691"
"United States Virgin Islands","2001","Zero migration","108.691"
"United States Virgin Islands","2001","Constant mortality","108.691"
"United States Virgin Islands","2001","No change","108.691"
"United States Virgin Islands","2001","Momentum","108.691"
"United States Virgin Islands","2000","Medium","108.722"
"United States Virgin Islands","2000","High","108.722"
"United States Virgin Islands","2000","Low","108.722"
"United States Virgin Islands","2000","Constant fertility","108.722"
"United States Virgin Islands","2000","Instant replacement","108.722"
"United States Virgin Islands","2000","Zero migration","108.722"
"United States Virgin Islands","2000","Constant mortality","108.722"
"United States Virgin Islands","2000","No change","108.722"
"United States Virgin Islands","2000","Momentum","108.722"
"Uruguay","2015","Medium","3412.009"
"Uruguay","2015","High","3412.009"
"Uruguay","2015","Low","3412.009"
"Uruguay","2015","Constant fertility","3412.009"
"Uruguay","2015","Instant replacement","3412.009"
"Uruguay","2015","Zero migration","3412.009"
"Uruguay","2015","Constant mortality","3412.009"
"Uruguay","2015","No change","3412.009"
"Uruguay","2015","Momentum","3412.009"
"Uruguay","2014","Medium","3400.436"
"Uruguay","2014","High","3400.436"
"Uruguay","2014","Low","3400.436"
"Uruguay","2014","Constant fertility","3400.436"
"Uruguay","2014","Instant replacement","3400.436"
"Uruguay","2014","Zero migration","3400.436"
"Uruguay","2014","Constant mortality","3400.436"
"Uruguay","2014","No change","3400.436"
"Uruguay","2014","Momentum","3400.436"
"Uruguay","2013","Medium","3389.443"
"Uruguay","2013","High","3389.443"
"Uruguay","2013","Low","3389.443"
"Uruguay","2013","Constant fertility","3389.443"
"Uruguay","2013","Instant replacement","3389.443"
"Uruguay","2013","Zero migration","3389.443"
"Uruguay","2013","Constant mortality","3389.443"
"Uruguay","2013","No change","3389.443"
"Uruguay","2013","Momentum","3389.443"
"Uruguay","2012","Medium","3378.975"
"Uruguay","2012","High","3378.975"
"Uruguay","2012","Low","3378.975"
"Uruguay","2012","Constant fertility","3378.975"
"Uruguay","2012","Instant replacement","3378.975"
"Uruguay","2012","Zero migration","3378.975"
"Uruguay","2012","Constant mortality","3378.975"
"Uruguay","2012","No change","3378.975"
"Uruguay","2012","Momentum","3378.975"
"Uruguay","2011","Medium","3368.934"
"Uruguay","2011","High","3368.934"
"Uruguay","2011","Low","3368.934"
"Uruguay","2011","Constant fertility","3368.934"
"Uruguay","2011","Instant replacement","3368.934"
"Uruguay","2011","Zero migration","3368.934"
"Uruguay","2011","Constant mortality","3368.934"
"Uruguay","2011","No change","3368.934"
"Uruguay","2011","Momentum","3368.934"
"Uruguay","2010","Medium","3359.275"
"Uruguay","2010","High","3359.275"
"Uruguay","2010","Low","3359.275"
"Uruguay","2010","Constant fertility","3359.275"
"Uruguay","2010","Instant replacement","3359.275"
"Uruguay","2010","Zero migration","3359.275"
"Uruguay","2010","Constant mortality","3359.275"
"Uruguay","2010","No change","3359.275"
"Uruguay","2010","Momentum","3359.275"
"Uruguay","2009","Medium","3349.676"
"Uruguay","2009","High","3349.676"
"Uruguay","2009","Low","3349.676"
"Uruguay","2009","Constant fertility","3349.676"
"Uruguay","2009","Instant replacement","3349.676"
"Uruguay","2009","Zero migration","3349.676"
"Uruguay","2009","Constant mortality","3349.676"
"Uruguay","2009","No change","3349.676"
"Uruguay","2009","Momentum","3349.676"
"Uruguay","2008","Medium","3340.221"
"Uruguay","2008","High","3340.221"
"Uruguay","2008","Low","3340.221"
"Uruguay","2008","Constant fertility","3340.221"
"Uruguay","2008","Instant replacement","3340.221"
"Uruguay","2008","Zero migration","3340.221"
"Uruguay","2008","Constant mortality","3340.221"
"Uruguay","2008","No change","3340.221"
"Uruguay","2008","Momentum","3340.221"
"Uruguay","2007","Medium","3331.749"
"Uruguay","2007","High","3331.749"
"Uruguay","2007","Low","3331.749"
"Uruguay","2007","Constant fertility","3331.749"
"Uruguay","2007","Instant replacement","3331.749"
"Uruguay","2007","Zero migration","3331.749"
"Uruguay","2007","Constant mortality","3331.749"
"Uruguay","2007","No change","3331.749"
"Uruguay","2007","Momentum","3331.749"
"Uruguay","2006","Medium","3325.401"
"Uruguay","2006","High","3325.401"
"Uruguay","2006","Low","3325.401"
"Uruguay","2006","Constant fertility","3325.401"
"Uruguay","2006","Instant replacement","3325.401"
"Uruguay","2006","Zero migration","3325.401"
"Uruguay","2006","Constant mortality","3325.401"
"Uruguay","2006","No change","3325.401"
"Uruguay","2006","Momentum","3325.401"
"Uruguay","2005","Medium","3321.803"
"Uruguay","2005","High","3321.803"
"Uruguay","2005","Low","3321.803"
"Uruguay","2005","Constant fertility","3321.803"
"Uruguay","2005","Instant replacement","3321.803"
"Uruguay","2005","Zero migration","3321.803"
"Uruguay","2005","Constant mortality","3321.803"
"Uruguay","2005","No change","3321.803"
"Uruguay","2005","Momentum","3321.803"
"Uruguay","2004","Medium","3321.476"
"Uruguay","2004","High","3321.476"
"Uruguay","2004","Low","3321.476"
"Uruguay","2004","Constant fertility","3321.476"
"Uruguay","2004","Instant replacement","3321.476"
"Uruguay","2004","Zero migration","3321.476"
"Uruguay","2004","Constant mortality","3321.476"
"Uruguay","2004","No change","3321.476"
"Uruguay","2004","Momentum","3321.476"
"Uruguay","2003","Medium","3323.668"
"Uruguay","2003","High","3323.668"
"Uruguay","2003","Low","3323.668"
"Uruguay","2003","Constant fertility","3323.668"
"Uruguay","2003","Instant replacement","3323.668"
"Uruguay","2003","Zero migration","3323.668"
"Uruguay","2003","Constant mortality","3323.668"
"Uruguay","2003","No change","3323.668"
"Uruguay","2003","Momentum","3323.668"
"Uruguay","2002","Medium","3326.04"
"Uruguay","2002","High","3326.04"
"Uruguay","2002","Low","3326.04"
"Uruguay","2002","Constant fertility","3326.04"
"Uruguay","2002","Instant replacement","3326.04"
"Uruguay","2002","Zero migration","3326.04"
"Uruguay","2002","Constant mortality","3326.04"
"Uruguay","2002","No change","3326.04"
"Uruguay","2002","Momentum","3326.04"
"Uruguay","2001","Medium","3325.473"
"Uruguay","2001","High","3325.473"
"Uruguay","2001","Low","3325.473"
"Uruguay","2001","Constant fertility","3325.473"
"Uruguay","2001","Instant replacement","3325.473"
"Uruguay","2001","Zero migration","3325.473"
"Uruguay","2001","Constant mortality","3325.473"
"Uruguay","2001","No change","3325.473"
"Uruguay","2001","Momentum","3325.473"
"Uruguay","2000","Medium","3319.736"
"Uruguay","2000","High","3319.736"
"Uruguay","2000","Low","3319.736"
"Uruguay","2000","Constant fertility","3319.736"
"Uruguay","2000","Instant replacement","3319.736"
"Uruguay","2000","Zero migration","3319.736"
"Uruguay","2000","Constant mortality","3319.736"
"Uruguay","2000","No change","3319.736"
"Uruguay","2000","Momentum","3319.736"
"Uzbekistan","2015","Medium","30929.557"
"Uzbekistan","2015","High","30929.557"
"Uzbekistan","2015","Low","30929.557"
"Uzbekistan","2015","Constant fertility","30929.557"
"Uzbekistan","2015","Instant replacement","30929.557"
"Uzbekistan","2015","Zero migration","30929.557"
"Uzbekistan","2015","Constant mortality","30929.557"
"Uzbekistan","2015","No change","30929.557"
"Uzbekistan","2015","Momentum","30929.557"
"Uzbekistan","2014","Medium","30426.388"
"Uzbekistan","2014","High","30426.388"
"Uzbekistan","2014","Low","30426.388"
"Uzbekistan","2014","Constant fertility","30426.388"
"Uzbekistan","2014","Instant replacement","30426.388"
"Uzbekistan","2014","Zero migration","30426.388"
"Uzbekistan","2014","Constant mortality","30426.388"
"Uzbekistan","2014","No change","30426.388"
"Uzbekistan","2014","Momentum","30426.388"
"Uzbekistan","2013","Medium","29932.631"
"Uzbekistan","2013","High","29932.631"
"Uzbekistan","2013","Low","29932.631"
"Uzbekistan","2013","Constant fertility","29932.631"
"Uzbekistan","2013","Instant replacement","29932.631"
"Uzbekistan","2013","Zero migration","29932.631"
"Uzbekistan","2013","Constant mortality","29932.631"
"Uzbekistan","2013","No change","29932.631"
"Uzbekistan","2013","Momentum","29932.631"
"Uzbekistan","2012","Medium","29449.413"
"Uzbekistan","2012","High","29449.413"
"Uzbekistan","2012","Low","29449.413"
"Uzbekistan","2012","Constant fertility","29449.413"
"Uzbekistan","2012","Instant replacement","29449.413"
"Uzbekistan","2012","Zero migration","29449.413"
"Uzbekistan","2012","Constant mortality","29449.413"
"Uzbekistan","2012","No change","29449.413"
"Uzbekistan","2012","Momentum","29449.413"
"Uzbekistan","2011","Medium","28977.01"
"Uzbekistan","2011","High","28977.01"
"Uzbekistan","2011","Low","28977.01"
"Uzbekistan","2011","Constant fertility","28977.01"
"Uzbekistan","2011","Instant replacement","28977.01"
"Uzbekistan","2011","Zero migration","28977.01"
"Uzbekistan","2011","Constant mortality","28977.01"
"Uzbekistan","2011","No change","28977.01"
"Uzbekistan","2011","Momentum","28977.01"
"Uzbekistan","2010","Medium","28515.909"
"Uzbekistan","2010","High","28515.909"
"Uzbekistan","2010","Low","28515.909"
"Uzbekistan","2010","Constant fertility","28515.909"
"Uzbekistan","2010","Instant replacement","28515.909"
"Uzbekistan","2010","Zero migration","28515.909"
"Uzbekistan","2010","Constant mortality","28515.909"
"Uzbekistan","2010","No change","28515.909"
"Uzbekistan","2010","Momentum","28515.909"
"Uzbekistan","2009","Medium","28065.466"
"Uzbekistan","2009","High","28065.466"
"Uzbekistan","2009","Low","28065.466"
"Uzbekistan","2009","Constant fertility","28065.466"
"Uzbekistan","2009","Instant replacement","28065.466"
"Uzbekistan","2009","Zero migration","28065.466"
"Uzbekistan","2009","Constant mortality","28065.466"
"Uzbekistan","2009","No change","28065.466"
"Uzbekistan","2009","Momentum","28065.466"
"Uzbekistan","2008","Medium","27626.982"
"Uzbekistan","2008","High","27626.982"
"Uzbekistan","2008","Low","27626.982"
"Uzbekistan","2008","Constant fertility","27626.982"
"Uzbekistan","2008","Instant replacement","27626.982"
"Uzbekistan","2008","Zero migration","27626.982"
"Uzbekistan","2008","Constant mortality","27626.982"
"Uzbekistan","2008","No change","27626.982"
"Uzbekistan","2008","Momentum","27626.982"
"Uzbekistan","2007","Medium","27204.711"
"Uzbekistan","2007","High","27204.711"
"Uzbekistan","2007","Low","27204.711"
"Uzbekistan","2007","Constant fertility","27204.711"
"Uzbekistan","2007","Instant replacement","27204.711"
"Uzbekistan","2007","Zero migration","27204.711"
"Uzbekistan","2007","Constant mortality","27204.711"
"Uzbekistan","2007","No change","27204.711"
"Uzbekistan","2007","Momentum","27204.711"
"Uzbekistan","2006","Medium","26804.072"
"Uzbekistan","2006","High","26804.072"
"Uzbekistan","2006","Low","26804.072"
"Uzbekistan","2006","Constant fertility","26804.072"
"Uzbekistan","2006","Instant replacement","26804.072"
"Uzbekistan","2006","Zero migration","26804.072"
"Uzbekistan","2006","Constant mortality","26804.072"
"Uzbekistan","2006","No change","26804.072"
"Uzbekistan","2006","Momentum","26804.072"
"Uzbekistan","2005","Medium","26427.789"
"Uzbekistan","2005","High","26427.789"
"Uzbekistan","2005","Low","26427.789"
"Uzbekistan","2005","Constant fertility","26427.789"
"Uzbekistan","2005","Instant replacement","26427.789"
"Uzbekistan","2005","Zero migration","26427.789"
"Uzbekistan","2005","Constant mortality","26427.789"
"Uzbekistan","2005","No change","26427.789"
"Uzbekistan","2005","Momentum","26427.789"
"Uzbekistan","2004","Medium","26077.607"
"Uzbekistan","2004","High","26077.607"
"Uzbekistan","2004","Low","26077.607"
"Uzbekistan","2004","Constant fertility","26077.607"
"Uzbekistan","2004","Instant replacement","26077.607"
"Uzbekistan","2004","Zero migration","26077.607"
"Uzbekistan","2004","Constant mortality","26077.607"
"Uzbekistan","2004","No change","26077.607"
"Uzbekistan","2004","Momentum","26077.607"
"Uzbekistan","2003","Medium","25749.101"
"Uzbekistan","2003","High","25749.101"
"Uzbekistan","2003","Low","25749.101"
"Uzbekistan","2003","Constant fertility","25749.101"
"Uzbekistan","2003","Instant replacement","25749.101"
"Uzbekistan","2003","Zero migration","25749.101"
"Uzbekistan","2003","Constant mortality","25749.101"
"Uzbekistan","2003","No change","25749.101"
"Uzbekistan","2003","Momentum","25749.101"
"Uzbekistan","2002","Medium","25431.122"
"Uzbekistan","2002","High","25431.122"
"Uzbekistan","2002","Low","25431.122"
"Uzbekistan","2002","Constant fertility","25431.122"
"Uzbekistan","2002","Instant replacement","25431.122"
"Uzbekistan","2002","Zero migration","25431.122"
"Uzbekistan","2002","Constant mortality","25431.122"
"Uzbekistan","2002","No change","25431.122"
"Uzbekistan","2002","Momentum","25431.122"
"Uzbekistan","2001","Medium","25108.563"
"Uzbekistan","2001","High","25108.563"
"Uzbekistan","2001","Low","25108.563"
"Uzbekistan","2001","Constant fertility","25108.563"
"Uzbekistan","2001","Instant replacement","25108.563"
"Uzbekistan","2001","Zero migration","25108.563"
"Uzbekistan","2001","Constant mortality","25108.563"
"Uzbekistan","2001","No change","25108.563"
"Uzbekistan","2001","Momentum","25108.563"
"Uzbekistan","2000","Medium","24769.955"
"Uzbekistan","2000","High","24769.955"
"Uzbekistan","2000","Low","24769.955"
"Uzbekistan","2000","Constant fertility","24769.955"
"Uzbekistan","2000","Instant replacement","24769.955"
"Uzbekistan","2000","Zero migration","24769.955"
"Uzbekistan","2000","Constant mortality","24769.955"
"Uzbekistan","2000","No change","24769.955"
"Uzbekistan","2000","Momentum","24769.955"
"Vanuatu","2015","Medium","271.13"
"Vanuatu","2015","High","271.13"
"Vanuatu","2015","Low","271.13"
"Vanuatu","2015","Constant fertility","271.13"
"Vanuatu","2015","Instant replacement","271.13"
"Vanuatu","2015","Zero migration","271.13"
"Vanuatu","2015","Constant mortality","271.13"
"Vanuatu","2015","No change","271.13"
"Vanuatu","2015","Momentum","271.13"
"Vanuatu","2014","Medium","263.888"
"Vanuatu","2014","High","263.888"
"Vanuatu","2014","Low","263.888"
"Vanuatu","2014","Constant fertility","263.888"
"Vanuatu","2014","Instant replacement","263.888"
"Vanuatu","2014","Zero migration","263.888"
"Vanuatu","2014","Constant mortality","263.888"
"Vanuatu","2014","No change","263.888"
"Vanuatu","2014","Momentum","263.888"
"Vanuatu","2013","Medium","256.635"
"Vanuatu","2013","High","256.635"
"Vanuatu","2013","Low","256.635"
"Vanuatu","2013","Constant fertility","256.635"
"Vanuatu","2013","Instant replacement","256.635"
"Vanuatu","2013","Zero migration","256.635"
"Vanuatu","2013","Constant mortality","256.635"
"Vanuatu","2013","No change","256.635"
"Vanuatu","2013","Momentum","256.635"
"Vanuatu","2012","Medium","249.499"
"Vanuatu","2012","High","249.499"
"Vanuatu","2012","Low","249.499"
"Vanuatu","2012","Constant fertility","249.499"
"Vanuatu","2012","Instant replacement","249.499"
"Vanuatu","2012","Zero migration","249.499"
"Vanuatu","2012","Constant mortality","249.499"
"Vanuatu","2012","No change","249.499"
"Vanuatu","2012","Momentum","249.499"
"Vanuatu","2011","Medium","242.653"
"Vanuatu","2011","High","242.653"
"Vanuatu","2011","Low","242.653"
"Vanuatu","2011","Constant fertility","242.653"
"Vanuatu","2011","Instant replacement","242.653"
"Vanuatu","2011","Zero migration","242.653"
"Vanuatu","2011","Constant mortality","242.653"
