"Country or Area","Year(s)","Variant","Value"
"Latvia","2013","Constant mortality","2044.957"
"Latvia","2013","No change","2044.957"
"Latvia","2013","Momentum","2044.957"
"Latvia","2012","Medium","2069.016"
"Latvia","2012","High","2069.016"
"Latvia","2012","Low","2069.016"
"Latvia","2012","Constant fertility","2069.016"
"Latvia","2012","Instant replacement","2069.016"
"Latvia","2012","Zero migration","2069.016"
"Latvia","2012","Constant mortality","2069.016"
"Latvia","2012","No change","2069.016"
"Latvia","2012","Momentum","2069.016"
"Latvia","2011","Medium","2093.61"
"Latvia","2011","High","2093.61"
"Latvia","2011","Low","2093.61"
"Latvia","2011","Constant fertility","2093.61"
"Latvia","2011","Instant replacement","2093.61"
"Latvia","2011","Zero migration","2093.61"
"Latvia","2011","Constant mortality","2093.61"
"Latvia","2011","No change","2093.61"
"Latvia","2011","Momentum","2093.61"
"Latvia","2010","Medium","2118.861"
"Latvia","2010","High","2118.861"
"Latvia","2010","Low","2118.861"
"Latvia","2010","Constant fertility","2118.861"
"Latvia","2010","Instant replacement","2118.861"
"Latvia","2010","Zero migration","2118.861"
"Latvia","2010","Constant mortality","2118.861"
"Latvia","2010","No change","2118.861"
"Latvia","2010","Momentum","2118.861"
"Latvia","2009","Medium","2144.785"
"Latvia","2009","High","2144.785"
"Latvia","2009","Low","2144.785"
"Latvia","2009","Constant fertility","2144.785"
"Latvia","2009","Instant replacement","2144.785"
"Latvia","2009","Zero migration","2144.785"
"Latvia","2009","Constant mortality","2144.785"
"Latvia","2009","No change","2144.785"
"Latvia","2009","Momentum","2144.785"
"Latvia","2008","Medium","2171.259"
"Latvia","2008","High","2171.259"
"Latvia","2008","Low","2171.259"
"Latvia","2008","Constant fertility","2171.259"
"Latvia","2008","Instant replacement","2171.259"
"Latvia","2008","Zero migration","2171.259"
"Latvia","2008","Constant mortality","2171.259"
"Latvia","2008","No change","2171.259"
"Latvia","2008","Momentum","2171.259"
"Latvia","2007","Medium","2198.089"
"Latvia","2007","High","2198.089"
"Latvia","2007","Low","2198.089"
"Latvia","2007","Constant fertility","2198.089"
"Latvia","2007","Instant replacement","2198.089"
"Latvia","2007","Zero migration","2198.089"
"Latvia","2007","Constant mortality","2198.089"
"Latvia","2007","No change","2198.089"
"Latvia","2007","Momentum","2198.089"
"Latvia","2006","Medium","2225.066"
"Latvia","2006","High","2225.066"
"Latvia","2006","Low","2225.066"
"Latvia","2006","Constant fertility","2225.066"
"Latvia","2006","Instant replacement","2225.066"
"Latvia","2006","Zero migration","2225.066"
"Latvia","2006","Constant mortality","2225.066"
"Latvia","2006","No change","2225.066"
"Latvia","2006","Momentum","2225.066"
"Latvia","2005","Medium","2251.993"
"Latvia","2005","High","2251.993"
"Latvia","2005","Low","2251.993"
"Latvia","2005","Constant fertility","2251.993"
"Latvia","2005","Instant replacement","2251.993"
"Latvia","2005","Zero migration","2251.993"
"Latvia","2005","Constant mortality","2251.993"
"Latvia","2005","No change","2251.993"
"Latvia","2005","Momentum","2251.993"
"Latvia","2004","Medium","2278.921"
"Latvia","2004","High","2278.921"
"Latvia","2004","Low","2278.921"
"Latvia","2004","Constant fertility","2278.921"
"Latvia","2004","Instant replacement","2278.921"
"Latvia","2004","Zero migration","2278.921"
"Latvia","2004","Constant mortality","2278.921"
"Latvia","2004","No change","2278.921"
"Latvia","2004","Momentum","2278.921"
"Latvia","2003","Medium","2305.848"
"Latvia","2003","High","2305.848"
"Latvia","2003","Low","2305.848"
"Latvia","2003","Constant fertility","2305.848"
"Latvia","2003","Instant replacement","2305.848"
"Latvia","2003","Zero migration","2305.848"
"Latvia","2003","Constant mortality","2305.848"
"Latvia","2003","No change","2305.848"
"Latvia","2003","Momentum","2305.848"
"Latvia","2002","Medium","2332.53"
"Latvia","2002","High","2332.53"
"Latvia","2002","Low","2332.53"
"Latvia","2002","Constant fertility","2332.53"
"Latvia","2002","Instant replacement","2332.53"
"Latvia","2002","Zero migration","2332.53"
"Latvia","2002","Constant mortality","2332.53"
"Latvia","2002","No change","2332.53"
"Latvia","2002","Momentum","2332.53"
"Latvia","2001","Medium","2358.693"
"Latvia","2001","High","2358.693"
"Latvia","2001","Low","2358.693"
"Latvia","2001","Constant fertility","2358.693"
"Latvia","2001","Instant replacement","2358.693"
"Latvia","2001","Zero migration","2358.693"
"Latvia","2001","Constant mortality","2358.693"
"Latvia","2001","No change","2358.693"
"Latvia","2001","Momentum","2358.693"
"Latvia","2000","Medium","2384.164"
"Latvia","2000","High","2384.164"
"Latvia","2000","Low","2384.164"
"Latvia","2000","Constant fertility","2384.164"
"Latvia","2000","Instant replacement","2384.164"
"Latvia","2000","Zero migration","2384.164"
"Latvia","2000","Constant mortality","2384.164"
"Latvia","2000","No change","2384.164"
"Latvia","2000","Momentum","2384.164"
"Lebanon","2015","Medium","6532.678"
"Lebanon","2015","High","6532.678"
"Lebanon","2015","Low","6532.678"
"Lebanon","2015","Constant fertility","6532.678"
"Lebanon","2015","Instant replacement","6532.678"
"Lebanon","2015","Zero migration","6532.678"
"Lebanon","2015","Constant mortality","6532.678"
"Lebanon","2015","No change","6532.678"
"Lebanon","2015","Momentum","6532.678"
"Lebanon","2014","Medium","6261.044"
"Lebanon","2014","High","6261.044"
"Lebanon","2014","Low","6261.044"
"Lebanon","2014","Constant fertility","6261.044"
"Lebanon","2014","Instant replacement","6261.044"
"Lebanon","2014","Zero migration","6261.044"
"Lebanon","2014","Constant mortality","6261.044"
"Lebanon","2014","No change","6261.044"
"Lebanon","2014","Momentum","6261.044"
"Lebanon","2013","Medium","5913.022"
"Lebanon","2013","High","5913.022"
"Lebanon","2013","Low","5913.022"
"Lebanon","2013","Constant fertility","5913.022"
"Lebanon","2013","Instant replacement","5913.022"
"Lebanon","2013","Zero migration","5913.022"
"Lebanon","2013","Constant mortality","5913.022"
"Lebanon","2013","No change","5913.022"
"Lebanon","2013","Momentum","5913.022"
"Lebanon","2012","Medium","5537.612"
"Lebanon","2012","High","5537.612"
"Lebanon","2012","Low","5537.612"
"Lebanon","2012","Constant fertility","5537.612"
"Lebanon","2012","Instant replacement","5537.612"
"Lebanon","2012","Zero migration","5537.612"
"Lebanon","2012","Constant mortality","5537.612"
"Lebanon","2012","No change","5537.612"
"Lebanon","2012","Momentum","5537.612"
"Lebanon","2011","Medium","5202.026"
"Lebanon","2011","High","5202.026"
"Lebanon","2011","Low","5202.026"
"Lebanon","2011","Constant fertility","5202.026"
"Lebanon","2011","Instant replacement","5202.026"
"Lebanon","2011","Zero migration","5202.026"
"Lebanon","2011","Constant mortality","5202.026"
"Lebanon","2011","No change","5202.026"
"Lebanon","2011","Momentum","5202.026"
"Lebanon","2010","Medium","4953.061"
"Lebanon","2010","High","4953.061"
"Lebanon","2010","Low","4953.061"
"Lebanon","2010","Constant fertility","4953.061"
"Lebanon","2010","Instant replacement","4953.061"
"Lebanon","2010","Zero migration","4953.061"
"Lebanon","2010","Constant mortality","4953.061"
"Lebanon","2010","No change","4953.061"
"Lebanon","2010","Momentum","4953.061"
"Lebanon","2009","Medium","4813.026"
"Lebanon","2009","High","4813.026"
"Lebanon","2009","Low","4813.026"
"Lebanon","2009","Constant fertility","4813.026"
"Lebanon","2009","Instant replacement","4813.026"
"Lebanon","2009","Zero migration","4813.026"
"Lebanon","2009","Constant mortality","4813.026"
"Lebanon","2009","No change","4813.026"
"Lebanon","2009","Momentum","4813.026"
"Lebanon","2008","Medium","4764.741"
"Lebanon","2008","High","4764.741"
"Lebanon","2008","Low","4764.741"
"Lebanon","2008","Constant fertility","4764.741"
"Lebanon","2008","Instant replacement","4764.741"
"Lebanon","2008","Zero migration","4764.741"
"Lebanon","2008","Constant mortality","4764.741"
"Lebanon","2008","No change","4764.741"
"Lebanon","2008","Momentum","4764.741"
"Lebanon","2007","Medium","4767.344"
"Lebanon","2007","High","4767.344"
"Lebanon","2007","Low","4767.344"
"Lebanon","2007","Constant fertility","4767.344"
"Lebanon","2007","Instant replacement","4767.344"
"Lebanon","2007","Zero migration","4767.344"
"Lebanon","2007","Constant mortality","4767.344"
"Lebanon","2007","No change","4767.344"
"Lebanon","2007","Momentum","4767.344"
"Lebanon","2006","Medium","4759.753"
"Lebanon","2006","High","4759.753"
"Lebanon","2006","Low","4759.753"
"Lebanon","2006","Constant fertility","4759.753"
"Lebanon","2006","Instant replacement","4759.753"
"Lebanon","2006","Zero migration","4759.753"
"Lebanon","2006","Constant mortality","4759.753"
"Lebanon","2006","No change","4759.753"
"Lebanon","2006","Momentum","4759.753"
"Lebanon","2005","Medium","4698.763"
"Lebanon","2005","High","4698.763"
"Lebanon","2005","Low","4698.763"
"Lebanon","2005","Constant fertility","4698.763"
"Lebanon","2005","Instant replacement","4698.763"
"Lebanon","2005","Zero migration","4698.763"
"Lebanon","2005","Constant mortality","4698.763"
"Lebanon","2005","No change","4698.763"
"Lebanon","2005","Momentum","4698.763"
"Lebanon","2004","Medium","4569.378"
"Lebanon","2004","High","4569.378"
"Lebanon","2004","Low","4569.378"
"Lebanon","2004","Constant fertility","4569.378"
"Lebanon","2004","Instant replacement","4569.378"
"Lebanon","2004","Zero migration","4569.378"
"Lebanon","2004","Constant mortality","4569.378"
"Lebanon","2004","No change","4569.378"
"Lebanon","2004","Momentum","4569.378"
"Lebanon","2003","Medium","4388.375"
"Lebanon","2003","High","4388.375"
"Lebanon","2003","Low","4388.375"
"Lebanon","2003","Constant fertility","4388.375"
"Lebanon","2003","Instant replacement","4388.375"
"Lebanon","2003","Zero migration","4388.375"
"Lebanon","2003","Constant mortality","4388.375"
"Lebanon","2003","No change","4388.375"
"Lebanon","2003","Momentum","4388.375"
"Lebanon","2002","Medium","4182.205"
"Lebanon","2002","High","4182.205"
"Lebanon","2002","Low","4182.205"
"Lebanon","2002","Constant fertility","4182.205"
"Lebanon","2002","Instant replacement","4182.205"
"Lebanon","2002","Zero migration","4182.205"
"Lebanon","2002","Constant mortality","4182.205"
"Lebanon","2002","No change","4182.205"
"Lebanon","2002","Momentum","4182.205"
"Lebanon","2001","Medium","3991.001"
"Lebanon","2001","High","3991.001"
"Lebanon","2001","Low","3991.001"
"Lebanon","2001","Constant fertility","3991.001"
"Lebanon","2001","Instant replacement","3991.001"
"Lebanon","2001","Zero migration","3991.001"
"Lebanon","2001","Constant mortality","3991.001"
"Lebanon","2001","No change","3991.001"
"Lebanon","2001","Momentum","3991.001"
"Lebanon","2000","Medium","3842.778"
"Lebanon","2000","High","3842.778"
"Lebanon","2000","Low","3842.778"
"Lebanon","2000","Constant fertility","3842.778"
"Lebanon","2000","Instant replacement","3842.778"
"Lebanon","2000","Zero migration","3842.778"
"Lebanon","2000","Constant mortality","3842.778"
"Lebanon","2000","No change","3842.778"
"Lebanon","2000","Momentum","3842.778"
"Lesotho","2015","Medium","2059.021"
"Lesotho","2015","High","2059.021"
"Lesotho","2015","Low","2059.021"
"Lesotho","2015","Constant fertility","2059.021"
"Lesotho","2015","Instant replacement","2059.021"
"Lesotho","2015","Zero migration","2059.021"
"Lesotho","2015","Constant mortality","2059.021"
"Lesotho","2015","No change","2059.021"
"Lesotho","2015","Momentum","2059.021"
"Lesotho","2014","Medium","2043.445"
"Lesotho","2014","High","2043.445"
"Lesotho","2014","Low","2043.445"
"Lesotho","2014","Constant fertility","2043.445"
"Lesotho","2014","Instant replacement","2043.445"
"Lesotho","2014","Zero migration","2043.445"
"Lesotho","2014","Constant mortality","2043.445"
"Lesotho","2014","No change","2043.445"
"Lesotho","2014","Momentum","2043.445"
"Lesotho","2013","Medium","2028.53"
"Lesotho","2013","High","2028.53"
"Lesotho","2013","Low","2028.53"
"Lesotho","2013","Constant fertility","2028.53"
"Lesotho","2013","Instant replacement","2028.53"
"Lesotho","2013","Zero migration","2028.53"
"Lesotho","2013","Constant mortality","2028.53"
"Lesotho","2013","No change","2028.53"
"Lesotho","2013","Momentum","2028.53"
"Lesotho","2012","Medium","2014.994"
"Lesotho","2012","High","2014.994"
"Lesotho","2012","Low","2014.994"
"Lesotho","2012","Constant fertility","2014.994"
"Lesotho","2012","Instant replacement","2014.994"
"Lesotho","2012","Zero migration","2014.994"
"Lesotho","2012","Constant mortality","2014.994"
"Lesotho","2012","No change","2014.994"
"Lesotho","2012","Momentum","2014.994"
"Lesotho","2011","Medium","2003.788"
"Lesotho","2011","High","2003.788"
"Lesotho","2011","Low","2003.788"
"Lesotho","2011","Constant fertility","2003.788"
"Lesotho","2011","Instant replacement","2003.788"
"Lesotho","2011","Zero migration","2003.788"
"Lesotho","2011","Constant mortality","2003.788"
"Lesotho","2011","No change","2003.788"
"Lesotho","2011","Momentum","2003.788"
"Lesotho","2010","Medium","1995.581"
"Lesotho","2010","High","1995.581"
"Lesotho","2010","Low","1995.581"
"Lesotho","2010","Constant fertility","1995.581"
"Lesotho","2010","Instant replacement","1995.581"
"Lesotho","2010","Zero migration","1995.581"
"Lesotho","2010","Constant mortality","1995.581"
"Lesotho","2010","No change","1995.581"
"Lesotho","2010","Momentum","1995.581"
"Lesotho","2009","Medium","1990.131"
"Lesotho","2009","High","1990.131"
"Lesotho","2009","Low","1990.131"
"Lesotho","2009","Constant fertility","1990.131"
"Lesotho","2009","Instant replacement","1990.131"
"Lesotho","2009","Zero migration","1990.131"
"Lesotho","2009","Constant mortality","1990.131"
"Lesotho","2009","No change","1990.131"
"Lesotho","2009","Momentum","1990.131"
"Lesotho","2008","Medium","1987.129"
"Lesotho","2008","High","1987.129"
"Lesotho","2008","Low","1987.129"
"Lesotho","2008","Constant fertility","1987.129"
"Lesotho","2008","Instant replacement","1987.129"
"Lesotho","2008","Zero migration","1987.129"
"Lesotho","2008","Constant mortality","1987.129"
"Lesotho","2008","No change","1987.129"
"Lesotho","2008","Momentum","1987.129"
"Lesotho","2007","Medium","1986.922"
"Lesotho","2007","High","1986.922"
"Lesotho","2007","Low","1986.922"
"Lesotho","2007","Constant fertility","1986.922"
"Lesotho","2007","Instant replacement","1986.922"
"Lesotho","2007","Zero migration","1986.922"
"Lesotho","2007","Constant mortality","1986.922"
"Lesotho","2007","No change","1986.922"
"Lesotho","2007","Momentum","1986.922"
"Lesotho","2006","Medium","1989.939"
"Lesotho","2006","High","1989.939"
"Lesotho","2006","Low","1989.939"
"Lesotho","2006","Constant fertility","1989.939"
"Lesotho","2006","Instant replacement","1989.939"
"Lesotho","2006","Zero migration","1989.939"
"Lesotho","2006","Constant mortality","1989.939"
"Lesotho","2006","No change","1989.939"
"Lesotho","2006","Momentum","1989.939"
"Lesotho","2005","Medium","1996.114"
"Lesotho","2005","High","1996.114"
"Lesotho","2005","Low","1996.114"
"Lesotho","2005","Constant fertility","1996.114"
"Lesotho","2005","Instant replacement","1996.114"
"Lesotho","2005","Zero migration","1996.114"
"Lesotho","2005","Constant mortality","1996.114"
"Lesotho","2005","No change","1996.114"
"Lesotho","2005","Momentum","1996.114"
"Lesotho","2004","Medium","2005.94"
"Lesotho","2004","High","2005.94"
"Lesotho","2004","Low","2005.94"
"Lesotho","2004","Constant fertility","2005.94"
"Lesotho","2004","Instant replacement","2005.94"
"Lesotho","2004","Zero migration","2005.94"
"Lesotho","2004","Constant mortality","2005.94"
"Lesotho","2004","No change","2005.94"
"Lesotho","2004","Momentum","2005.94"
"Lesotho","2003","Medium","2018.348"
"Lesotho","2003","High","2018.348"
"Lesotho","2003","Low","2018.348"
"Lesotho","2003","Constant fertility","2018.348"
"Lesotho","2003","Instant replacement","2018.348"
"Lesotho","2003","Zero migration","2018.348"
"Lesotho","2003","Constant mortality","2018.348"
"Lesotho","2003","No change","2018.348"
"Lesotho","2003","Momentum","2018.348"
"Lesotho","2002","Medium","2029.829"
"Lesotho","2002","High","2029.829"
"Lesotho","2002","Low","2029.829"
"Lesotho","2002","Constant fertility","2029.829"
"Lesotho","2002","Instant replacement","2029.829"
"Lesotho","2002","Zero migration","2029.829"
"Lesotho","2002","Constant mortality","2029.829"
"Lesotho","2002","No change","2029.829"
"Lesotho","2002","Momentum","2029.829"
"Lesotho","2001","Medium","2035.74"
"Lesotho","2001","High","2035.74"
"Lesotho","2001","Low","2035.74"
"Lesotho","2001","Constant fertility","2035.74"
"Lesotho","2001","Instant replacement","2035.74"
"Lesotho","2001","Zero migration","2035.74"
"Lesotho","2001","Constant mortality","2035.74"
"Lesotho","2001","No change","2035.74"
"Lesotho","2001","Momentum","2035.74"
"Lesotho","2000","Medium","2032.804"
"Lesotho","2000","High","2032.804"
"Lesotho","2000","Low","2032.804"
"Lesotho","2000","Constant fertility","2032.804"
"Lesotho","2000","Instant replacement","2032.804"
"Lesotho","2000","Zero migration","2032.804"
"Lesotho","2000","Constant mortality","2032.804"
"Lesotho","2000","No change","2032.804"
"Lesotho","2000","Momentum","2032.804"
"Liberia","2015","Medium","4472.23"
"Liberia","2015","High","4472.23"
"Liberia","2015","Low","4472.23"
"Liberia","2015","Constant fertility","4472.23"
"Liberia","2015","Instant replacement","4472.23"
"Liberia","2015","Zero migration","4472.23"
"Liberia","2015","Constant mortality","4472.23"
"Liberia","2015","No change","4472.23"
"Liberia","2015","Momentum","4472.23"
"Liberia","2014","Medium","4359.506"
"Liberia","2014","High","4359.506"
"Liberia","2014","Low","4359.506"
"Liberia","2014","Constant fertility","4359.506"
"Liberia","2014","Instant replacement","4359.506"
"Liberia","2014","Zero migration","4359.506"
"Liberia","2014","Constant mortality","4359.506"
"Liberia","2014","No change","4359.506"
"Liberia","2014","Momentum","4359.506"
"Liberia","2013","Medium","4248.334"
"Liberia","2013","High","4248.334"
"Liberia","2013","Low","4248.334"
"Liberia","2013","Constant fertility","4248.334"
"Liberia","2013","Instant replacement","4248.334"
"Liberia","2013","Zero migration","4248.334"
"Liberia","2013","Constant mortality","4248.334"
"Liberia","2013","No change","4248.334"
"Liberia","2013","Momentum","4248.334"
"Liberia","2012","Medium","4135.659"
"Liberia","2012","High","4135.659"
"Liberia","2012","Low","4135.659"
"Liberia","2012","Constant fertility","4135.659"
"Liberia","2012","Instant replacement","4135.659"
"Liberia","2012","Zero migration","4135.659"
"Liberia","2012","Constant mortality","4135.659"
"Liberia","2012","No change","4135.659"
"Liberia","2012","Momentum","4135.659"
"Liberia","2011","Medium","4017.443"
"Liberia","2011","High","4017.443"
"Liberia","2011","Low","4017.443"
"Liberia","2011","Constant fertility","4017.443"
"Liberia","2011","Instant replacement","4017.443"
"Liberia","2011","Zero migration","4017.443"
"Liberia","2011","Constant mortality","4017.443"
"Liberia","2011","No change","4017.443"
"Liberia","2011","Momentum","4017.443"
"Liberia","2010","Medium","3891.356"
"Liberia","2010","High","3891.356"
"Liberia","2010","Low","3891.356"
"Liberia","2010","Constant fertility","3891.356"
"Liberia","2010","Instant replacement","3891.356"
"Liberia","2010","Zero migration","3891.356"
"Liberia","2010","Constant mortality","3891.356"
"Liberia","2010","No change","3891.356"
"Liberia","2010","Momentum","3891.356"
"Liberia","2009","Medium","3754.133"
"Liberia","2009","High","3754.133"
"Liberia","2009","Low","3754.133"
"Liberia","2009","Constant fertility","3754.133"
"Liberia","2009","Instant replacement","3754.133"
"Liberia","2009","Zero migration","3754.133"
"Liberia","2009","Constant mortality","3754.133"
"Liberia","2009","No change","3754.133"
"Liberia","2009","Momentum","3754.133"
"Liberia","2008","Medium","3607.86"
"Liberia","2008","High","3607.86"
"Liberia","2008","Low","3607.86"
"Liberia","2008","Constant fertility","3607.86"
"Liberia","2008","Instant replacement","3607.86"
"Liberia","2008","Zero migration","3607.86"
"Liberia","2008","Constant mortality","3607.86"
"Liberia","2008","No change","3607.86"
"Liberia","2008","Momentum","3607.86"
"Liberia","2007","Medium","3461.911"
"Liberia","2007","High","3461.911"
"Liberia","2007","Low","3461.911"
"Liberia","2007","Constant fertility","3461.911"
"Liberia","2007","Instant replacement","3461.911"
"Liberia","2007","Zero migration","3461.911"
"Liberia","2007","Constant mortality","3461.911"
"Liberia","2007","No change","3461.911"
"Liberia","2007","Momentum","3461.911"
"Liberia","2006","Medium","3329.211"
"Liberia","2006","High","3329.211"
"Liberia","2006","Low","3329.211"
"Liberia","2006","Constant fertility","3329.211"
"Liberia","2006","Instant replacement","3329.211"
"Liberia","2006","Zero migration","3329.211"
"Liberia","2006","Constant mortality","3329.211"
"Liberia","2006","No change","3329.211"
"Liberia","2006","Momentum","3329.211"
"Liberia","2005","Medium","3218.116"
"Liberia","2005","High","3218.116"
"Liberia","2005","Low","3218.116"
"Liberia","2005","Constant fertility","3218.116"
"Liberia","2005","Instant replacement","3218.116"
"Liberia","2005","Zero migration","3218.116"
"Liberia","2005","Constant mortality","3218.116"
"Liberia","2005","No change","3218.116"
"Liberia","2005","Momentum","3218.116"
"Liberia","2004","Medium","3135.651"
"Liberia","2004","High","3135.651"
"Liberia","2004","Low","3135.651"
"Liberia","2004","Constant fertility","3135.651"
"Liberia","2004","Instant replacement","3135.651"
"Liberia","2004","Zero migration","3135.651"
"Liberia","2004","Constant mortality","3135.651"
"Liberia","2004","No change","3135.651"
"Liberia","2004","Momentum","3135.651"
"Liberia","2003","Medium","3077.058"
"Liberia","2003","High","3077.058"
"Liberia","2003","Low","3077.058"
"Liberia","2003","Constant fertility","3077.058"
"Liberia","2003","Instant replacement","3077.058"
"Liberia","2003","Zero migration","3077.058"
"Liberia","2003","Constant mortality","3077.058"
"Liberia","2003","No change","3077.058"
"Liberia","2003","Momentum","3077.058"
"Liberia","2002","Medium","3024.729"
"Liberia","2002","High","3024.729"
"Liberia","2002","Low","3024.729"
"Liberia","2002","Constant fertility","3024.729"
"Liberia","2002","Instant replacement","3024.729"
"Liberia","2002","Zero migration","3024.729"
"Liberia","2002","Constant mortality","3024.729"
"Liberia","2002","No change","3024.729"
"Liberia","2002","Momentum","3024.729"
"Liberia","2001","Medium","2953.927"
"Liberia","2001","High","2953.927"
"Liberia","2001","Low","2953.927"
"Liberia","2001","Constant fertility","2953.927"
"Liberia","2001","Instant replacement","2953.927"
"Liberia","2001","Zero migration","2953.927"
"Liberia","2001","Constant mortality","2953.927"
"Liberia","2001","No change","2953.927"
"Liberia","2001","Momentum","2953.927"
"Liberia","2000","Medium","2848.456"
"Liberia","2000","High","2848.456"
"Liberia","2000","Low","2848.456"
"Liberia","2000","Constant fertility","2848.456"
"Liberia","2000","Instant replacement","2848.456"
"Liberia","2000","Zero migration","2848.456"
"Liberia","2000","Constant mortality","2848.456"
"Liberia","2000","No change","2848.456"
"Liberia","2000","Momentum","2848.456"
"Libya","2015","Medium","6418.315"
"Libya","2015","High","6418.315"
"Libya","2015","Low","6418.315"
"Libya","2015","Constant fertility","6418.315"
"Libya","2015","Instant replacement","6418.315"
"Libya","2015","Zero migration","6418.315"
"Libya","2015","Constant mortality","6418.315"
"Libya","2015","No change","6418.315"
"Libya","2015","Momentum","6418.315"
"Libya","2014","Medium","6362.037"
"Libya","2014","High","6362.037"
"Libya","2014","Low","6362.037"
"Libya","2014","Constant fertility","6362.037"
"Libya","2014","Instant replacement","6362.037"
"Libya","2014","Zero migration","6362.037"
"Libya","2014","Constant mortality","6362.037"
"Libya","2014","No change","6362.037"
"Libya","2014","Momentum","6362.037"
"Libya","2013","Medium","6320.36"
"Libya","2013","High","6320.36"
"Libya","2013","Low","6320.36"
"Libya","2013","Constant fertility","6320.36"
"Libya","2013","Instant replacement","6320.36"
"Libya","2013","Zero migration","6320.36"
"Libya","2013","Constant mortality","6320.36"
"Libya","2013","No change","6320.36"
"Libya","2013","Momentum","6320.36"
"Libya","2012","Medium","6285.748"
"Libya","2012","High","6285.748"
"Libya","2012","Low","6285.748"
"Libya","2012","Constant fertility","6285.748"
"Libya","2012","Instant replacement","6285.748"
"Libya","2012","Zero migration","6285.748"
"Libya","2012","Constant mortality","6285.748"
"Libya","2012","No change","6285.748"
"Libya","2012","Momentum","6285.748"
"Libya","2011","Medium","6247.439"
"Libya","2011","High","6247.439"
"Libya","2011","Low","6247.439"
"Libya","2011","Constant fertility","6247.439"
"Libya","2011","Instant replacement","6247.439"
"Libya","2011","Zero migration","6247.439"
"Libya","2011","Constant mortality","6247.439"
"Libya","2011","No change","6247.439"
"Libya","2011","Momentum","6247.439"
"Libya","2010","Medium","6197.663"
"Libya","2010","High","6197.663"
"Libya","2010","Low","6197.663"
"Libya","2010","Constant fertility","6197.663"
"Libya","2010","Instant replacement","6197.663"
"Libya","2010","Zero migration","6197.663"
"Libya","2010","Constant mortality","6197.663"
"Libya","2010","No change","6197.663"
"Libya","2010","Momentum","6197.663"
"Libya","2009","Medium","6133.984"
"Libya","2009","High","6133.984"
"Libya","2009","Low","6133.984"
"Libya","2009","Constant fertility","6133.984"
"Libya","2009","Instant replacement","6133.984"
"Libya","2009","Zero migration","6133.984"
"Libya","2009","Constant mortality","6133.984"
"Libya","2009","No change","6133.984"
"Libya","2009","Momentum","6133.984"
"Libya","2008","Medium","6058.748"
"Libya","2008","High","6058.748"
"Libya","2008","Low","6058.748"
"Libya","2008","Constant fertility","6058.748"
"Libya","2008","Instant replacement","6058.748"
"Libya","2008","Zero migration","6058.748"
"Libya","2008","Constant mortality","6058.748"
"Libya","2008","No change","6058.748"
"Libya","2008","Momentum","6058.748"
"Libya","2007","Medium","5974.787"
"Libya","2007","High","5974.787"
"Libya","2007","Low","5974.787"
"Libya","2007","Constant fertility","5974.787"
"Libya","2007","Instant replacement","5974.787"
"Libya","2007","Zero migration","5974.787"
"Libya","2007","Constant mortality","5974.787"
"Libya","2007","No change","5974.787"
"Libya","2007","Momentum","5974.787"
"Libya","2006","Medium","5886.872"
"Libya","2006","High","5886.872"
"Libya","2006","Low","5886.872"
"Libya","2006","Constant fertility","5886.872"
"Libya","2006","Instant replacement","5886.872"
"Libya","2006","Zero migration","5886.872"
"Libya","2006","Constant mortality","5886.872"
"Libya","2006","No change","5886.872"
"Libya","2006","Momentum","5886.872"
"Libya","2005","Medium","5798.614"
"Libya","2005","High","5798.614"
"Libya","2005","Low","5798.614"
"Libya","2005","Constant fertility","5798.614"
"Libya","2005","Instant replacement","5798.614"
"Libya","2005","Zero migration","5798.614"
"Libya","2005","Constant mortality","5798.614"
"Libya","2005","No change","5798.614"
"Libya","2005","Momentum","5798.614"
"Libya","2004","Medium","5710.154"
"Libya","2004","High","5710.154"
"Libya","2004","Low","5710.154"
"Libya","2004","Constant fertility","5710.154"
"Libya","2004","Instant replacement","5710.154"
"Libya","2004","Zero migration","5710.154"
"Libya","2004","Constant mortality","5710.154"
"Libya","2004","No change","5710.154"
"Libya","2004","Momentum","5710.154"
"Libya","2003","Medium","5620.547"
"Libya","2003","High","5620.547"
"Libya","2003","Low","5620.547"
"Libya","2003","Constant fertility","5620.547"
"Libya","2003","Instant replacement","5620.547"
"Libya","2003","Zero migration","5620.547"
"Libya","2003","Constant mortality","5620.547"
"Libya","2003","No change","5620.547"
"Libya","2003","Momentum","5620.547"
"Libya","2002","Medium","5531.089"
"Libya","2002","High","5531.089"
"Libya","2002","Low","5531.089"
"Libya","2002","Constant fertility","5531.089"
"Libya","2002","Instant replacement","5531.089"
"Libya","2002","Zero migration","5531.089"
"Libya","2002","Constant mortality","5531.089"
"Libya","2002","No change","5531.089"
"Libya","2002","Momentum","5531.089"
"Libya","2001","Medium","5443.248"
"Libya","2001","High","5443.248"
"Libya","2001","Low","5443.248"
"Libya","2001","Constant fertility","5443.248"
"Libya","2001","Instant replacement","5443.248"
"Libya","2001","Zero migration","5443.248"
"Libya","2001","Constant mortality","5443.248"
"Libya","2001","No change","5443.248"
"Libya","2001","Momentum","5443.248"
"Libya","2000","Medium","5357.891"
"Libya","2000","High","5357.891"
"Libya","2000","Low","5357.891"
"Libya","2000","Constant fertility","5357.891"
"Libya","2000","Instant replacement","5357.891"
"Libya","2000","Zero migration","5357.891"
"Libya","2000","Constant mortality","5357.891"
"Libya","2000","No change","5357.891"
